timestamps,Carbon Dioxide concentration,Temperature
1543000235067,446.0,11.0
1543000234063,446.0,11.0
1543000233060,446.0,11.0
1543000232059,446.0,11.0
1543000231060,446.0,11.0
1543000230056,446.0,11.0
1543000229052,446.0,11.0
1543000228052,446.0,11.0
1543000227055,446.0,11.0
1543000226049,446.0,11.0
1543000225044,446.0,11.0
1543000224048,446.0,11.0
1543000223049,446.0,11.0
1543000222044,446.0,11.0
1543000221043,446.0,11.0
1543000220206,446.0,11.0
1543000219043,446.0,11.0
1543000218045,446.0,11.0
1543000217045,446.0,11.0
1543000216090,446.0,11.0
1543000215044,446.0,11.0
1543000214049,446.0,11.0
1543000213044,446.0,11.0
1543000212044,446.0,11.0
1543000211043,446.0,11.0
1543000210044,446.0,11.0
1543000209044,446.0,11.0
1543000208293,446.0,11.0
1543000207261,446.0,11.0
1543000206243,446.0,11.0
1543000205244,446.0,11.0
1543000204211,446.0,11.0
1543000203193,446.0,11.0
1543000202440,446.0,11.0
1543000201188,446.0,11.0
1543000200141,446.0,11.0
1543000199121,446.0,11.0
1543000198101,446.0,11.0
1543000197062,446.0,11.0
1543000196042,446.0,11.0
1543000195047,446.0,11.0
1543000194004,446.0,11.0
1543000193005,446.0,11.0
1543000192003,446.0,11.0
1543000191007,446.0,11.0
1543000190001,446.0,11.0
1543000188996,446.0,11.0
1543000187993,446.0,11.0
1543000186997,446.0,11.0
1543000185990,446.0,11.0
1543000184989,447.0,11.0
1543000183987,447.0,11.0
1543000182989,447.0,11.0
1543000181988,447.0,11.0
1543000180988,447.0,11.0
1543000179988,447.0,11.0
1543000178988,448.0,11.0
1543000177987,448.0,11.0
1543000176987,449.0,11.0
1543000175987,449.0,11.0
1543000174987,449.0,11.0
1543000173987,449.0,11.0
1543000172987,450.0,11.0
1543000171988,450.0,11.0
1543000170988,450.0,11.0
1543000169955,450.0,11.0
1543000168948,450.0,11.0
1543000167948,450.0,11.0
1543000166992,451.0,11.0
1543000166086,451.0,11.0
1543000165065,451.0,11.0
1543000164045,451.0,11.0
1543000162954,451.0,11.0
1543000161945,452.0,11.0
1543000160944,452.0,11.0
1543000159988,453.0,11.0
1543000158948,453.0,11.0
1543000157942,453.0,11.0
1543000157186,454.0,11.0
1543000155891,454.0,11.0
1543000155141,454.0,11.0
1543000154121,454.0,11.0
1543000153101,454.0,11.0
1543000152061,454.0,11.0
1543000151041,454.0,11.0
1543000150042,454.0,11.0
1543000149002,454.0,11.0
1543000147986,454.0,11.0
1543000146987,455.0,11.0
1543000145943,455.0,11.0
1543000144926,455.0,11.0
1543000143925,455.0,11.0
1543000142916,456.0,11.0
1543000141922,456.0,11.0
1543000140924,456.0,11.0
1543000139920,456.0,11.0
1543000138914,456.0,11.0
1543000137920,456.0,11.0
1543000136918,456.0,11.0
1543000135916,456.0,11.0
1543000134913,456.0,11.0
1543000133919,456.0,11.0
1543000132912,456.0,11.0
1543000131911,456.0,11.0
1543000130911,456.0,11.0
1543000129914,456.0,11.0
1543000129407,456.0,11.0
1543000127902,456.0,11.0
1543000126903,456.0,11.0
1543000125907,456.0,11.0
1543000124891,456.0,11.0
1543000123900,456.0,11.0
1543000122899,456.0,11.0
1543000121900,456.0,11.0
1543000120894,456.0,11.0
1543000119893,456.0,11.0
1543000118889,456.0,11.0
1543000117893,457.0,11.0
1543000116904,457.0,11.0
1543000116042,457.0,11.0
1543000114884,457.0,11.0
1543000113885,457.0,11.0
1543000112881,457.0,11.0
1543000111874,457.0,11.0
1543000110949,458.0,11.0
1543000109929,458.0,11.0
1543000108874,458.0,11.0
1543000107874,458.0,11.0
1543000106889,458.0,11.0
1543000106130,458.0,11.0
1543000105118,458.0,11.0
1543000104100,458.0,11.0
1543000103060,458.0,11.0
1543000102049,458.0,11.0
1543000101041,458.0,11.0
1543000100041,459.0,11.0
1543000098998,459.0,11.0
1543000097984,459.0,11.0
1543000096985,459.0,11.0
1543000095940,459.0,11.0
1543000094920,459.0,11.0
1543000093901,460.0,11.0
1543000092862,460.0,11.0
1543000091854,460.0,11.0
1543000090852,460.0,11.0
1543000089851,460.0,11.0
1543000088845,460.0,11.0
1543000087849,460.0,11.0
1543000086859,460.0,11.0
1543000085846,459.0,11.0
1543000084845,459.0,11.0
1543000083843,459.0,11.0
1543000082842,459.0,11.0
1543000081841,459.0,11.0
1543000080845,460.0,11.0
1543000079841,460.0,11.0
1543000078841,460.0,11.0
1543000077839,460.0,11.0
1543000076844,460.0,11.0
1543000075840,460.0,11.0
1543000074840,460.0,11.0
1543000073840,460.0,11.0
1543000072841,460.0,11.0
1543000071858,460.0,11.0
1543000070841,460.0,11.0
1543000069841,460.0,11.0
1543000068841,460.0,11.0
1543000067838,460.0,11.0
1543000066840,460.0,11.0
1543000065840,460.0,11.0
1543000064840,460.0,11.0
1543000063811,460.0,11.0
1543000062809,460.0,11.0
1543000061807,460.0,11.0
1543000060809,460.0,11.0
1543000059794,460.0,11.0
1543000058801,460.0,11.0
1543000057840,460.0,11.0
1543000056802,460.0,11.0
1543000055796,460.0,11.0
1543000054804,460.0,11.0
1543000053793,460.0,11.0
1543000052795,460.0,11.0
1543000051803,460.0,11.0
1543000051059,460.0,11.0
1543000050040,460.0,11.0
1543000049040,460.0,11.0
1543000048007,460.0,11.0
1543000046987,460.0,11.0
1543000045984,460.0,11.0
1543000044947,460.0,11.0
1543000043930,460.0,11.0
1543000042907,460.0,11.0
1543000041888,460.0,11.0
1543000040848,460.0,11.0
1543000039839,460.0,11.0
1543000038808,460.0,11.0
1543000037787,460.0,11.0
1543000036784,460.0,11.0
1543000035784,460.0,11.0
1543000034784,460.0,11.0
1543000033781,460.0,11.0
1543000032783,460.0,11.0
1543000031783,460.0,11.0
1543000030783,459.0,11.0
1543000029783,459.0,11.0
1543000028783,459.0,11.0
1543000027751,459.0,11.0
1543000026750,459.0,11.0
1543000025749,459.0,11.0
1543000024746,459.0,11.0
1543000023748,459.0,11.0
1543000022743,459.0,11.0
1543000021741,459.0,11.0
1543000020740,459.0,11.0
1543000019742,459.0,11.0
1543000018738,459.0,11.0
1543000017733,459.0,11.0
1543000016732,459.0,11.0
1543000015733,459.0,11.0
1543000014731,459.0,11.0
1543000013729,458.0,11.0
1543000012724,458.0,11.0
1543000011736,458.0,11.0
1543000010843,458.0,11.0
1543000009838,458.0,11.0
1543000008838,458.0,11.0
1543000007727,458.0,11.0
1543000006720,458.0,11.0
1543000005736,458.0,11.0
1543000004707,458.0,11.0
1543000003708,458.0,11.0
1543000002716,458.0,11.0
1543000001718,458.0,11.0
1543000000716,458.0,11.0
1543000000406,458.0,11.0
1542999998927,458.0,11.0
1542999997907,458.0,11.0
1542999996886,458.0,11.0
1542999995847,458.0,11.0
1542999994838,458.0,11.0
1542999993806,458.0,11.0
1542999992786,458.0,11.0
1542999991781,458.0,11.0
1542999990745,458.0,11.0
1542999989734,458.0,11.0
1542999988707,458.0,11.0
1542999987693,458.0,11.0
1542999986694,458.0,11.0
1542999985692,457.0,11.0
1542999984691,457.0,11.0
1542999983689,457.0,11.0
1542999982685,457.0,11.0
1542999981684,457.0,11.0
1542999980685,457.0,11.0
1542999979684,457.0,11.0
1542999978680,457.0,11.0
1542999977681,457.0,11.0
1542999976678,457.0,11.0
1542999975676,457.0,11.0
1542999974675,457.0,11.0
1542999973673,457.0,11.0
1542999972669,457.0,11.01
1542999971666,457.0,11.01
1542999970665,456.0,11.01
1542999969668,456.0,11.01
1542999968667,456.0,11.01
1542999967665,456.0,11.01
1542999966662,456.0,11.01
1542999965661,456.0,11.01
1542999964660,455.0,11.01
1542999963658,455.0,11.01
1542999962661,454.0,11.01
1542999961656,454.0,11.01
1542999960803,454.0,11.01
1542999959654,454.0,11.01
1542999958780,454.0,11.01
1542999957652,454.0,11.01
1542999956651,454.0,11.01
1542999955648,454.0,11.01
1542999954652,454.0,11.01
1542999953650,454.0,11.01
1542999952644,454.0,11.01
1542999951895,454.0,11.01
1542999950855,454.0,11.01
1542999949837,454.0,11.01
1542999948837,453.0,11.01
1542999947796,453.0,11.02
1542999946782,453.0,11.02
1542999945782,453.0,11.02
1542999944736,453.0,11.02
1542999943721,453.0,11.02
1542999942695,453.0,11.02
1542999941655,453.0,11.02
1542999940638,453.0,11.02
1542999939638,453.0,11.02
1542999938642,453.0,11.02
1542999937637,453.0,11.02
1542999936637,453.0,11.02
1542999935644,453.0,11.02
1542999934637,453.0,11.02
1542999933637,453.0,11.02
1542999932636,452.0,11.02
1542999931636,452.0,11.02
1542999930636,452.0,11.03
1542999929636,452.0,11.03
1542999928635,452.0,11.03
1542999927637,452.0,11.03
1542999926637,452.0,11.03
1542999925637,452.0,11.03
1542999924637,452.0,11.03
1542999923636,452.0,11.03
1542999922636,452.0,11.03
1542999921636,452.0,11.03
1542999920636,452.0,11.03
1542999919636,452.0,11.03
1542999918636,452.0,11.03
1542999917636,452.0,11.03
1542999916608,452.0,11.03
1542999915606,452.0,11.03
1542999914637,452.0,11.03
1542999913752,452.0,11.03
1542999912602,452.0,11.04
1542999911600,452.0,11.04
1542999910673,452.0,11.04
1542999910392,452.0,11.04
1542999909192,452.0,11.04
1542999908506,452.0,11.04
1542999907306,452.0,11.04
1542999905836,452.0,11.04
1542999904835,452.0,11.04
1542999903794,452.0,11.04
1542999902781,452.0,11.04
1542999901780,452.0,11.04
1542999900743,452.0,11.05
1542999899725,452.0,11.05
1542999898705,451.0,11.05
1542999897694,451.0,11.05
1542999896654,451.0,11.05
1542999895635,451.0,11.05
1542999894636,451.0,11.05
1542999893603,451.0,11.06
1542999892583,451.0,11.06
1542999891580,450.0,11.06
1542999890580,450.0,11.06
1542999889580,450.0,11.06
1542999888579,450.0,11.06
1542999887579,450.0,11.06
1542999886579,450.0,11.06
1542999885579,450.0,11.07
1542999884580,450.0,11.07
1542999883579,450.0,11.07
1542999882579,450.0,11.07
1542999881580,450.0,11.07
1542999880579,450.0,11.07
1542999879578,450.0,11.07
1542999878580,450.0,11.07
1542999877580,450.0,11.07
1542999876551,450.0,11.07
1542999875549,449.0,11.08
1542999874546,449.0,11.08
1542999873545,449.0,11.08
1542999872544,449.0,11.08
1542999871543,449.0,11.08
1542999870542,449.0,11.08
1542999869540,449.0,11.08
1542999868538,449.0,11.08
1542999867778,449.0,11.08
1542999867253,449.0,11.08
1542999867232,449.0,11.08
1542999866519,449.0,11.08
1542999865231,449.0,11.08
1542999864417,449.0,11.08
1542999862690,449.0,11.08
1542999861490,449.0,11.08
1542999859833,449.0,11.08
1542999858833,449.0,11.08
1542999857791,449.0,11.08
1542999856782,449.0,11.08
1542999855777,448.0,11.08
1542999854741,448.0,11.08
1542999853722,448.0,11.08
1542999852711,448.0,11.08
1542999851693,448.0,11.08
1542999850683,448.0,11.08
1542999849642,448.0,11.08
1542999848633,448.0,11.08
1542999847601,448.0,11.08
1542999846582,448.0,11.08
1542999845581,448.0,11.08
1542999844577,447.0,11.08
1542999843530,447.0,11.08
1542999842520,447.0,11.08
1542999841515,447.0,11.08
1542999840518,447.0,11.08
1542999839808,447.0,11.08
1542999838510,447.0,11.08
1542999837511,447.0,11.08
1542999836513,446.0,11.08
1542999835508,446.0,11.08
1542999834505,446.0,11.08
1542999833494,446.0,11.08
1542999832507,446.0,11.08
1542999831501,446.0,11.08
1542999830499,445.0,11.08
1542999829498,445.0,11.08
1542999828494,445.0,11.08
1542999827495,445.0,11.08
1542999826490,444.0,11.08
1542999825482,444.0,11.08
1542999824488,444.0,11.08
1542999823487,444.0,11.08
1542999822477,444.0,11.08
1542999821485,444.0,11.08
1542999820484,444.0,11.08
1542999819481,444.0,11.08
1542999818481,444.0,11.08
1542999817591,444.0,11.08
1542999816652,444.0,11.08
1542999815477,444.0,11.08
1542999814474,444.0,11.08
1542999813471,444.0,11.09
1542999812470,444.0,11.09
1542999811460,444.0,11.09
1542999810542,444.0,11.09
1542999809466,444.0,11.09
1542999808481,444.0,11.09
1542999808222,444.0,11.09
1542999806690,444.0,11.09
1542999805650,444.0,11.09
1542999804632,444.0,11.09
1542999803636,444.0,11.09
1542999802600,444.0,11.09
1542999801580,444.0,11.09
1542999800576,444.0,11.09
1542999799545,444.0,11.09
1542999798530,444.0,11.09
1542999797510,444.0,11.09
1542999796490,444.0,11.09
1542999795455,444.0,11.09
1542999794450,444.0,11.09
1542999793449,444.0,11.09
1542999792448,444.0,11.09
1542999791451,444.0,11.09
1542999790444,444.0,11.09
1542999789442,444.0,11.1
1542999788440,444.0,11.1
1542999787444,444.0,11.1
1542999786437,444.0,11.1
1542999785436,444.0,11.1
1542999784435,444.0,11.1
1542999783440,444.0,11.1
1542999782434,444.0,11.1
1542999781433,444.0,11.1
1542999780432,444.0,11.1
1542999779436,444.0,11.1
1542999778431,444.0,11.1
1542999777431,444.0,11.1
1542999776431,444.0,11.1
1542999775431,444.0,11.1
1542999774430,444.0,11.1
1542999773430,444.0,11.1
1542999772494,444.0,11.1
1542999771669,444.0,11.1
1542999770511,443.0,11.1
1542999769631,443.0,11.1
1542999768431,442.0,11.1
1542999767431,442.0,11.1
1542999766540,442.0,11.1
1542999765521,441.0,11.1
1542999764430,441.0,11.1
1542999763460,441.0,11.1
1542999762430,441.0,11.1
1542999761431,440.0,11.1
1542999760431,440.0,11.1
1542999759430,440.0,11.1
1542999758431,440.0,11.1
1542999758209,439.0,11.1
1542999756680,439.0,11.1
1542999755639,439.0,11.1
1542999754632,439.0,11.1
1542999753599,438.0,11.1
1542999752579,438.0,11.1
1542999751575,437.0,11.1
1542999750539,437.0,11.1
1542999749520,436.0,11.1
1542999748508,436.0,11.1
1542999747490,435.0,11.1
1542999746483,435.0,11.1
1542999745438,434.0,11.1
1542999744430,434.0,11.1
1542999743399,432.0,11.1
1542999742379,431.0,11.1
1542999741375,431.0,11.1
1542999740375,431.0,11.1
1542999739375,431.0,11.1
1542999738375,430.0,11.1
1542999737374,430.0,11.1
1542999736374,430.0,11.1
1542999735373,430.0,11.1
1542999734373,430.0,11.1
1542999733373,430.0,11.1
1542999732373,429.0,11.1
1542999731374,429.0,11.1
1542999730374,429.0,11.1
1542999729374,429.0,11.1
1542999728345,429.0,11.11
1542999727343,429.0,11.11
1542999726340,429.0,11.11
1542999725340,429.0,11.11
1542999724338,429.0,11.11
1542999723337,429.0,11.11
1542999722917,429.0,11.11
1542999722391,429.0,11.11
1542999720429,429.0,11.11
1542999719540,429.0,11.11
1542999718340,429.0,11.11
1542999717334,429.0,11.11
1542999716332,429.0,11.11
1542999715454,429.0,11.11
1542999714432,429.0,11.11
1542999713430,429.0,11.11
1542999712327,429.0,11.11
1542999711325,429.0,11.11
1542999710399,429.0,11.11
1542999709374,429.0,11.11
1542999708330,429.0,11.11
1542999707322,429.0,11.11
1542999706574,429.0,11.11
1542999705574,429.0,11.11
1542999704537,429.0,11.12
1542999703517,429.0,11.12
1542999702497,429.0,11.12
1542999701485,429.0,11.12
1542999700447,429.0,11.12
1542999699429,429.0,11.12
1542999698429,429.0,11.12
1542999697387,429.0,11.12
1542999696374,429.0,11.12
1542999695373,429.0,11.12
1542999694336,429.0,11.12
1542999693322,429.0,11.12
1542999692298,429.0,11.12
1542999691301,429.0,11.12
1542999690301,429.0,11.12
1542999689297,429.0,11.12
1542999688296,429.0,11.12
1542999687294,429.0,11.12
1542999686291,429.0,11.12
1542999685291,429.0,11.12
1542999684290,429.0,11.12
1542999683283,429.0,11.12
1542999682289,429.0,11.12
1542999681286,428.0,11.12
1542999680285,428.0,11.12
1542999679283,428.0,11.12
1542999678281,428.0,11.12
1542999677282,427.0,11.11
1542999676275,427.0,11.11
1542999675274,427.0,11.11
1542999674273,427.0,11.11
1542999673276,427.0,11.11
1542999672268,427.0,11.11
1542999671266,427.0,11.11
1542999670264,427.0,11.11
1542999669268,426.0,11.11
1542999668262,426.0,11.11
1542999667261,426.0,11.11
1542999666390,426.0,11.11
1542999665440,426.0,11.11
1542999664256,426.0,11.11
1542999663256,426.0,11.11
1542999662293,426.0,11.11
1542999661296,425.0,11.11
1542999660309,425.0,11.11
1542999659572,425.0,11.11
1542999658534,425.0,11.11
1542999657515,424.0,11.11
1542999656908,424.0,11.11
1542999655477,424.0,11.11
1542999654436,424.0,11.11
1542999653427,424.0,11.11
1542999652427,424.0,11.11
1542999651385,424.0,11.12
1542999650371,424.0,11.12
1542999649371,424.0,11.12
1542999648327,424.0,11.12
1542999647315,424.0,11.12
1542999646294,424.0,11.12
1542999645284,423.0,11.12
1542999644246,423.0,11.12
1542999643235,423.0,11.12
1542999642234,423.0,11.12
1542999641234,423.0,11.12
1542999640232,423.0,11.12
1542999639228,423.0,11.12
1542999638234,423.0,11.12
1542999637228,423.0,11.12
1542999636232,423.0,11.12
1542999635227,423.0,11.12
1542999634227,423.0,11.12
1542999633116,423.0,11.12
1542999632226,423.0,11.12
1542999631225,423.0,11.12
1542999630226,423.0,11.12
1542999629226,423.0,11.12
1542999628226,423.0,11.13
1542999627230,423.0,11.13
1542999626227,422.0,11.13
1542999625227,422.0,11.13
1542999624227,422.0,11.13
1542999623226,422.0,11.13
1542999622226,422.0,11.13
1542999621226,422.0,11.13
1542999620226,422.0,11.13
1542999619226,422.0,11.13
1542999618199,422.0,11.13
1542999617194,422.0,11.13
1542999616192,422.0,11.13
1542999615191,422.0,11.13
1542999614190,422.0,11.13
1542999613188,422.0,11.13
1542999612186,422.0,11.13
1542999611183,422.0,11.13
1542999610224,422.0,11.13
1542999609223,422.0,11.14
1542999608225,422.0,11.14
1542999607910,422.0,11.14
1542999606886,422.0,11.14
1542999605425,422.0,11.14
1542999604425,421.0,11.14
1542999603382,421.0,11.14
1542999602370,421.0,11.14
1542999601369,421.0,11.14
1542999600790,421.0,11.15
1542999599313,421.0,11.15
1542999598293,420.0,11.15
1542999597273,420.0,11.15
1542999596243,420.0,11.15
1542999595225,420.0,11.15
1542999594224,420.0,11.15
1542999593182,420.0,11.15
1542999592171,419.0,11.16
1542999591173,419.0,11.16
1542999590169,419.0,11.16
1542999589169,419.0,11.16
1542999588189,419.0,11.16
1542999587169,419.0,11.16
1542999586169,418.0,11.16
1542999585169,418.0,11.16
1542999584169,418.0,11.17
1542999583169,418.0,11.17
1542999582168,418.0,11.17
1542999581141,417.0,11.17
1542999580141,417.0,11.17
1542999579169,416.0,11.18
1542999578133,416.0,11.18
1542999577135,415.0,11.18
1542999576133,415.0,11.18
1542999575138,414.0,11.18
1542999574131,414.0,11.18
1542999573126,413.0,11.19
1542999572127,413.0,11.19
1542999571130,412.0,11.19
1542999570121,412.0,11.19
1542999569121,412.0,11.2
1542999568118,412.0,11.2
1542999567116,412.0,11.2
1542999566109,412.0,11.2
1542999565246,412.0,11.2
1542999564107,412.0,11.21
1542999563107,412.0,11.21
1542999562101,412.0,11.22
1542999561099,412.0,11.22
1542999560100,412.0,11.22
1542999559136,412.0,11.22
1542999558118,412.0,11.23
1542999557093,411.0,11.24
1542999556087,411.0,11.24
1542999555086,410.0,11.24
1542999554090,410.0,11.24
1542999553088,409.0,11.24
1542999552332,409.0,11.24
1542999551624,408.0,11.25
1542999550292,408.0,11.25
1542999549819,408.0,11.25
1542999548232,407.0,11.25
1542999547223,406.0,11.25
1542999546224,406.0,11.25
1542999545183,405.0,11.25
1542999544168,405.0,11.25
1542999543168,404.0,11.25
1542999542122,404.0,11.25
1542999541102,403.0,11.25
1542999540083,403.0,11.25
1542999539068,401.0,11.26
1542999538072,401.0,11.26
1542999537066,399.0,11.26
1542999536064,399.0,11.26
1542999535063,398.0,11.26
1542999534067,398.0,11.26
1542999533061,397.0,11.26
1542999532060,397.0,11.26
1542999531059,397.0,11.26
1542999530062,396.0,11.26
1542999529054,396.0,11.26
1542999528052,395.0,11.27
1542999527050,395.0,11.27
1542999526049,395.0,11.27
1542999525047,395.0,11.27
1542999524043,395.0,11.27
1542999523045,395.0,11.27
1542999522045,395.0,11.27
1542999521040,395.0,11.27
1542999520038,395.0,11.27
1542999519038,395.0,11.27
1542999518118,395.0,11.27
1542999517246,395.0,11.27
1542999516036,395.0,11.27
1542999515031,395.0,11.27
1542999514031,395.0,11.27
1542999513093,395.0,11.27
1542999512194,395.0,11.27
1542999511168,395.0,11.27
1542999510026,395.0,11.27
1542999509025,395.0,11.27
1542999508078,395.0,11.27
1542999507064,395.0,11.27
1542999506046,395.0,11.27
1542999505039,395.0,11.27
1542999504026,395.0,11.27
1542999503709,395.0,11.28
1542999502292,395.0,11.28
1542999501276,395.0,11.28
1542999500231,395.0,11.28
1542999499223,395.0,11.28
1542999498223,395.0,11.28
1542999497181,395.0,11.28
1542999496167,395.0,11.28
1542999495166,395.0,11.28
1542999494611,395.0,11.28
1542999493100,395.0,11.28
1542999492081,395.0,11.28
1542999491041,395.0,11.28
1542999490030,395.0,11.28
1542999489023,395.0,11.28
1542999488022,395.0,11.28
1542999487022,395.0,11.28
1542999485893,395.0,11.29
1542999484991,395.0,11.29
1542999483991,395.0,11.29
1542999482882,395.0,11.29
1542999481988,395.0,11.29
1542999480990,395.0,11.29
1542999479983,395.0,11.29
1542999478983,395.0,11.29
1542999477981,395.0,11.29
