podkin_drova,timestamps,temp
False,1542965974077,98.45
False,1542965974980,98.47
False,1542965976178,98.49
False,1542965977379,98.53
False,1542965977978,98.54
False,1542965978976,98.55
False,1542965980179,98.61
False,1542965981077,98.63
False,1542965981981,98.65
False,1542965982991,98.75
False,1542965984010,98.72
False,1542965985079,98.72
False,1542965986277,98.77
False,1542965987179,98.8
False,1542965988080,98.84
False,1542965989091,98.87
False,1542965990132,98.91
False,1542965991177,98.93
False,1542965992141,98.99
False,1542965992893,99.06
False,1542965994221,99.14
False,1542965994977,99.17
False,1542965996302,99.2
False,1542965997332,99.24
False,1542965997845,99.24
False,1542965999076,99.36
False,1542965999978,99.38
False,1542966000988,99.38
False,1542966002179,99.39
False,1542966003180,99.41
False,1542966003980,99.43
False,1542966004986,99.5
False,1542966005978,99.53
False,1542966007081,99.61
False,1542966008281,99.64
False,1542966009280,99.68
False,1542966010080,99.71
False,1542966010978,99.74
False,1542966011980,99.8
False,1542966013179,99.82
False,1542966014180,99.86
False,1542966014987,99.88
False,1542966015978,99.98
False,1542966016980,100.02
False,1542966018081,100.11
False,1542966019281,100.12
False,1542966020280,100.11
False,1542966021081,100.17
False,1542966021977,100.15
False,1542966022987,100.22
False,1542966024178,100.28
False,1542966025179,100.32
False,1542966026025,100.4
False,1542966027080,100.41
False,1542966028080,100.48
False,1542966029085,100.49
False,1542966030280,100.53
False,1542966031280,100.56
False,1542966032144,100.59
False,1542966033194,100.65
False,1542966034214,100.7
False,1542966035234,100.77
False,1542966036249,100.81
False,1542966036979,100.83
False,1542966037978,100.85
False,1542966038986,100.88
False,1542966040080,100.92
False,1542966041413,100.95
False,1542966042434,101.01
False,1542966043080,101.0
False,1542966043978,101.02
False,1542966044976,101.06
False,1542966046176,101.13
False,1542966047178,101.13
False,1542966047984,101.21
False,1542966048978,101.25
False,1542966049978,101.3
False,1542966051080,101.39
False,1542966052280,101.45
False,1542966053280,101.46
False,1542966054080,101.47
False,1542966054980,101.52
False,1542966055978,101.57
False,1542966057178,101.63
False,1542966058377,101.67
False,1542966059378,101.71
False,1542966060177,101.77
False,1542966060979,101.83
False,1542966062096,101.88
False,1542966063280,101.93
False,1542966064280,101.95
False,1542966065080,102.01
False,1542966066081,102.03
False,1542966067080,102.04
False,1542966068177,102.07
False,1542966069379,102.21
False,1542966070386,102.24
False,1542966071179,102.28
False,1542966072080,102.34
False,1542966073093,102.37
False,1542966074280,102.42
False,1542966075279,102.44
False,1542966076185,102.49
False,1542966077204,102.56
False,1542966078224,102.58
False,1542966079244,102.62
False,1542966080378,102.72
False,1542966081385,102.77
False,1542966082295,102.87
False,1542966083336,102.95
False,1542966084081,103.03
False,1542966085404,103.12
False,1542966086424,103.18
False,1542966087080,103.25
False,1542966088080,103.33
False,1542966089080,103.4
False,1542966090182,103.45
False,1542966091536,103.52
False,1542966092537,103.59
False,1542966093181,103.61
False,1542966094081,103.61
False,1542966095081,103.68
False,1542966096280,103.71
False,1542966097280,103.78
False,1542966098080,103.88
False,1542966099080,103.97
False,1542966100081,103.96
False,1542966101178,104.07
False,1542966102384,104.09
False,1542966103380,104.08
False,1542966104179,104.15
False,1542966105081,104.19
False,1542966106080,104.22
False,1542966107280,104.25
False,1542966108280,104.27
False,1542966109080,104.25
False,1542966110081,104.24
False,1542966111081,104.2
False,1542966112187,104.24
False,1542966113377,104.32
False,1542966114378,104.34
False,1542966115179,104.35
False,1542966116080,104.39
False,1542966117094,104.36
False,1542966118281,104.4
False,1542966119481,104.44
False,1542966120481,104.41
False,1542966121281,104.45
False,1542966122215,104.44
False,1542966123234,104.46
False,1542966124379,104.51
False,1542966125380,104.55
False,1542966126289,104.63
False,1542966127304,104.68
False,1542966128336,104.72
False,1542966129345,104.81
False,1542966130481,104.85
False,1542966131481,104.87
False,1542966132081,104.97
False,1542966133081,105.03
False,1542966134178,105.09
False,1542966135537,105.14
False,1542966136536,105.17
False,1542966137176,105.23
False,1542966138177,105.38
False,1542966139177,105.43
False,1542966140281,105.46
False,1542966141634,105.46
False,1542966142680,105.49
False,1542966143281,105.52
False,1542966144185,105.55
False,1542966145207,105.63
False,1542966146399,105.69
False,1542966147377,105.73
False,1542966148178,105.8
False,1542966149176,105.84
False,1542966150177,105.85
False,1542966151294,105.84
False,1542966152482,105.87
False,1542966153482,105.88
False,1542966154281,105.87
False,1542966155176,105.88
False,1542966156176,105.91
False,1542966157383,105.97
False,1542966158377,105.99
False,1542966159177,106.06
False,1542966160177,106.1
False,1542966161177,106.1
False,1542966162281,106.12
False,1542966163481,106.21
False,1542966164481,106.26
False,1542966165281,106.28
False,1542966166185,106.37
False,1542966167176,106.4
False,1542966168397,106.4
False,1542966169577,106.44
False,1542966170578,106.49
False,1542966171381,106.53
False,1542966172281,106.54
False,1542966173281,106.6
False,1542966174481,106.66
False,1542966175681,106.7
False,1542966176337,106.75
False,1542966177346,106.81
False,1542966178395,106.88
False,1542966179415,106.88
False,1542966180435,106.89
False,1542966181179,106.99
False,1542966182179,107.03
False,1542966183180,107.04
False,1542966184281,107.04
False,1542966185616,107.04
False,1542966186636,107.05
False,1542966187282,107.08
False,1542966188176,107.12
False,1542966189176,107.18
False,1542966190376,107.23
False,1542966191737,107.27
False,1542966192746,107.29
False,1542966193384,107.34
False,1542966193965,107.39
False,1542966195282,107.43
False,1542966196482,107.5
False,1542966197483,107.53
False,1542966198282,107.63
False,1542966199282,107.7
False,1542966200282,107.76
False,1542966201376,107.79
False,1542966202577,107.85
False,1542966203577,107.93
False,1542966204379,107.95
False,1542966205283,107.99
False,1542966206283,108.06
False,1542966207483,108.12
False,1542966208482,108.14
False,1542966209282,108.15
False,1542966210282,108.26
False,1542966211283,108.31
False,1542966212375,108.32
False,1542966213575,108.44
False,1542966214577,108.54
False,1542966215376,108.56
False,1542966216283,108.6
False,1542966217282,108.69
False,1542966218482,108.7
False,1542966219482,108.76
False,1542966220286,108.82
False,1542966221306,108.85
False,1542966222338,108.95
False,1542966223374,108.97
False,1542966224578,109.01
False,1542966225579,109.1
False,1542966226416,109.13
False,1542966227436,109.2
False,1542966228482,109.28
False,1542966229482,109.34
False,1542966230496,109.45
False,1542966231538,109.52
False,1542966232282,109.6
False,1542966233281,109.69
False,1542966234379,109.73
False,1542966235695,109.82
False,1542966236776,109.9
False,1542966237379,109.93
False,1542966238282,109.99
False,1542966239282,110.03
False,1542966240482,110.07
False,1542966241836,110.12
False,1542966242882,110.19
False,1542966243882,110.26
False,1542966244482,110.28
False,1542966245481,110.42
False,1542966246378,110.47
False,1542966247578,110.56
False,1542966248377,110.64
False,1542966249281,110.64
False,1542966250386,110.71
False,1542966251577,110.78
False,1542966252481,110.83
False,1542966253282,110.95
False,1542966254281,110.96
False,1542966255281,111.0
False,1542966256481,111.12
False,1542966257681,111.15
False,1542966258580,111.24
False,1542966259378,111.31
False,1542966260281,111.37
False,1542966261376,111.43
False,1542966262577,111.47
False,1542966263494,111.61
False,1542966264285,111.65
False,1542966265306,111.7
False,1542966266337,111.77
False,1542966267481,111.87
False,1542966268682,111.91
False,1542966269576,111.96
False,1542966270417,112.01
False,1542966271435,112.09
False,1542966272481,112.13
False,1542966273595,112.22
False,1542966274775,112.33
False,1542966275681,112.39
False,1542966276537,112.5
False,1542966277556,112.51
False,1542966278596,112.59
False,1542966279682,112.67
False,1542966280882,112.72
False,1542966281785,112.75
False,1542966282682,112.9
False,1542966283695,112.97
False,1542966284737,113.07
False,1542966285737,113.13
False,1542966286386,113.24
False,1542966287384,113.32
False,1542966288387,113.36
False,1542966289481,113.43
False,1542966290898,113.53
False,1542966291882,113.61
False,1542966292482,113.68
False,1542966293375,113.79
False,1542966294374,113.88
False,1542966295584,113.89
False,1542966296576,113.95
False,1542966297374,114.01
False,1542966298374,114.1
False,1542966299375,114.18
False,1542966300483,114.24
False,1542966301682,114.25
False,1542966302682,114.37
False,1542966303482,114.41
False,1542966304378,114.49
False,1542966305377,114.49
False,1542966306584,114.59
False,1542966307578,114.63
False,1542966308376,114.68
False,1542966309375,114.73
False,1542966310374,114.8
False,1542966311482,114.91
False,1542966312682,114.95
False,1542966313682,115.0
False,1542966314482,115.07
False,1542966315384,115.12
False,1542966316387,115.17
False,1542966317575,115.22
False,1542966318578,115.3
False,1542966319446,115.33
False,1542966320482,115.35
False,1542966321486,115.49
False,1542966322506,115.54
False,1542966323682,115.6
False,1542966324883,115.68
False,1542966325587,115.7
False,1542966326597,115.76
False,1542966327617,115.76
False,1542966328638,115.85
False,1542966329682,115.91
False,1542966330683,115.99
False,1542966331376,115.97
False,1542966332373,116.06
False,1542966333483,116.13
False,1542966334806,116.24
False,1542966335825,116.29
False,1542966336574,116.35
False,1542966337375,116.35
False,1542966338375,116.47
False,1542966339585,116.56
False,1542966340682,116.66
False,1542966341482,116.71
False,1542966342376,116.79
False,1542966343377,116.85
False,1542966344482,116.95
False,1542966345683,117.04
False,1542966346778,117.13
False,1542966347375,117.17
False,1542966348376,117.2
False,1542966349482,117.26
False,1542966350575,117.28
False,1542966351776,117.38
False,1542966352885,117.38
False,1542966353683,117.42
False,1542966354482,117.48
False,1542966355483,117.55
False,1542966356683,117.6
False,1542966357784,117.7
False,1542966358575,117.78
False,1542966359482,117.89
False,1542966360484,118.01
False,1542966361580,118.05
False,1542966362783,118.12
False,1542966363883,118.18
False,1542966364483,118.25
False,1542966365488,118.3
False,1542966366508,118.35
False,1542966367683,118.42
False,1542966368778,118.47
False,1542966369588,118.49
False,1542966370597,118.57
False,1542966371616,118.63
False,1542966372627,118.71
False,1542966373777,118.73
False,1542966374883,118.76
False,1542966375683,118.82
False,1542966376698,118.84
False,1542966377739,118.85
False,1542966378739,118.9
False,1542966379774,118.94
False,1542966380798,118.99
False,1542966381483,119.08
False,1542966382483,119.1
False,1542966383573,119.12
False,1542966384908,119.17
False,1542966385939,119.2
False,1542966386483,119.26
False,1542966387483,119.31
False,1542966388484,119.36
False,1542966389684,119.44
False,1542966390775,119.49
False,1542966391575,119.53
False,1542966392483,119.59
False,1542966393484,119.65
False,1542966394576,119.67
False,1542966395773,119.74
False,1542966396884,119.8
False,1542966397484,119.84
False,1542966398484,119.92
False,1542966399484,120.02
False,1542966400683,120.05
False,1542966401782,120.09
False,1542966402575,120.13
False,1542966403484,120.17
False,1542966404484,120.27
False,1542966405575,120.34
False,1542966406775,120.39
False,1542966407884,120.4
False,1542966408485,120.47
False,1542966409498,120.56
False,1542966410538,120.59
False,1542966411683,120.65
False,1542966412883,120.72
False,1542966413979,120.87
False,1542966414617,120.87
False,1542966415636,120.92
False,1542966416682,120.94
False,1542966417775,120.98
False,1542966418884,121.0
False,1542966419738,121.07
False,1542966420739,121.08
False,1542966421757,121.09
False,1542966422798,121.17
False,1542966423883,121.23
False,1542966425083,121.31
False,1542966425899,121.31
False,1542966426884,121.38
False,1542966427898,121.41
False,1542966428909,121.48
False,1542966429976,121.69
False,1542966430683,121.69
False,1542966431483,121.73
False,1542966432576,121.81
False,1542966433683,121.84
False,1542966435084,121.98
False,1542966436098,122.09
False,1542966436776,122.09
False,1542966437576,122.1
False,1542966438574,122.14
False,1542966439773,122.2
False,1542966440900,122.22
False,1542966441683,122.34
False,1542966442579,122.33
False,1542966443574,122.43
False,1542966444684,122.52
False,1542966445884,122.54
False,1542966446979,122.63
False,1542966447575,122.63
False,1542966448573,122.6
False,1542966449574,122.66
False,1542966450778,122.73
False,1542966451884,122.77
False,1542966452684,122.83
False,1542966453577,122.89
False,1542966454579,122.89
False,1542966455684,122.95
False,1542966456883,122.99
False,1542966457978,123.09
False,1542966458578,123.09
False,1542966459589,123.12
False,1542966460608,123.17
False,1542966461774,123.22
False,1542966462884,123.22
False,1542966463684,123.3
False,1542966464683,123.35
False,1542966465699,123.42
False,1542966466740,123.5
False,1542966467883,123.51
False,1542966469084,123.6
False,1542966469798,123.6
False,1542966470818,123.67
False,1542966471829,123.68
False,1542966472848,123.71
False,1542966473884,123.78
False,1542966474889,123.82
False,1542966475583,123.85
False,1542966476573,123.88
False,1542966477684,123.93
False,1542966479018,124.01
False,1542966480040,124.09
False,1542966480776,124.09
False,1542966481575,124.15
False,1542966482576,124.23
False,1542966483773,124.28
False,1542966484885,124.37
False,1542966485684,124.48
False,1542966486600,124.48
False,1542966487597,124.64
False,1542966488684,124.67
False,1542966489884,124.74
False,1542966490984,124.84
False,1542966491575,124.84
False,1542966492574,124.89
False,1542966493575,124.94
False,1542966494774,125.01
False,1542966495974,125.01
False,1542966496684,125.14
False,1542966497574,125.16
False,1542966498574,125.14
False,1542966499685,125.22
False,1542966500900,125.29
False,1542966501975,125.32
False,1542966502595,125.41
False,1542966503596,125.5
False,1542966504600,125.58
False,1542966505774,125.66
False,1542966506985,125.79
False,1542966508085,125.87
False,1542966508685,125.87
False,1542966509687,125.92
False,1542966510709,125.99
False,1542966511885,126.0
False,1542966513091,126.08
False,1542966513774,126.08
False,1542966514799,126.15
False,1542966515819,126.25
False,1542966516830,126.32
False,1542966517974,126.38
False,1542966519174,126.47
False,1542966519885,126.47
False,1542966520898,126.52
False,1542966521941,126.57
False,1542966522941,126.61
False,1542966523973,126.64
False,1542966524999,126.78
False,1542966525684,126.78
False,1542966526684,126.83
False,1542966527773,126.9
False,1542966529100,127.02
False,1542966530140,127.09
False,1542966530685,127.09
False,1542966531685,127.12
False,1542966532685,127.14
False,1542966533884,127.22
False,1542966534974,127.28
False,1542966535778,127.37
False,1542966536685,127.42
False,1542966537685,127.48
False,1542966538775,127.57
False,1542966539979,127.63
False,1542966541086,127.78
False,1542966541686,127.78
False,1542966542686,127.85
False,1542966543686,127.89
False,1542966544885,127.93
False,1542966546085,128.07
False,1542966547175,128.18
False,1542966547773,128.18
False,1542966548686,128.19
False,1542966549775,128.28
False,1542966550974,128.35
False,1542966552086,128.42
False,1542966552686,128.42
False,1542966553685,128.42
False,1542966554690,128.45
False,1542966555885,128.51
False,1542966556982,128.55
False,1542966557775,128.6
False,1542966558760,128.67
False,1542966559801,128.67
False,1542966560820,128.7
False,1542966561975,128.73
False,1542966563085,128.84
False,1542966563885,128.84
False,1542966564900,128.9
False,1542966565941,128.93
False,1542966566941,128.97
False,1542966568086,129.07
False,1542966569286,129.14
False,1542966570010,129.14
False,1542966571030,129.2
False,1542966572050,129.21
False,1542966573085,129.25
False,1542966574175,129.31
False,1542966575110,129.34
False,1542966575822,129.34
False,1542966576686,129.43
False,1542966577885,129.46
False,1542966579220,129.56
False,1542966580240,129.62
False,1542966580972,129.62
False,1542966581686,129.66
False,1542966582772,129.71
False,1542966583972,129.71
False,1542966585086,129.84
False,1542966585687,129.84
False,1542966586687,129.91
False,1542966587686,129.93
False,1542966588886,130.02
False,1542966590086,130.1
False,1542966591174,130.19
False,1542966591772,130.19
False,1542966592773,130.19
False,1542966593793,130.22
False,1542966594973,130.27
False,1542966596087,130.3
False,1542966596887,130.3
False,1542966597773,130.3
False,1542966598771,130.34
False,1542966599886,130.36
False,1542966601086,130.52
False,1542966602174,130.61
False,1542966602773,130.61
False,1542966603799,130.66
False,1542966604819,130.73
False,1542966605972,130.79
False,1542966607085,130.93
False,1542966607886,130.93
False,1542966608891,130.98
False,1542966609910,131.02
False,1542966610941,131.09
False,1542966612086,131.21
False,1542966613181,131.22
False,1542966614018,131.33
False,1542966615029,131.37
False,1542966616050,131.4
False,1542966617085,131.42
False,1542966618170,131.51
False,1542966619286,131.55
False,1542966619886,131.55
False,1542966620777,131.67
False,1542966621886,131.74
False,1542966623249,131.85
False,1542966624286,131.87
False,1542966625372,131.92
False,1542966625973,131.92
False,1542966626886,131.96
False,1542966628086,132.1
False,1542966629086,132.18
False,1542966629886,132.18
False,1542966630773,132.26
False,1542966631782,132.29
False,1542966632980,132.36
False,1542966633980,132.4
False,1542966634774,132.49
False,1542966635771,132.51
False,1542966636781,132.51
False,1542966637886,132.6
False,1542966639086,132.69
False,1542966640087,132.71
False,1542966640887,132.71
False,1542966641774,132.76
False,1542966642781,132.84
False,1542966643972,132.87
False,1542966644981,132.94
False,1542966645773,132.97
False,1542966646773,133.0
False,1542966647800,133.09
False,1542966648887,133.12
False,1542966650087,133.22
False,1542966651087,133.24
False,1542966651886,133.24
False,1542966652886,133.28
False,1542966653901,133.31
False,1542966654972,133.36
False,1542966656180,133.39
False,1542966657182,133.46
False,1542966657991,133.46
False,1542966659011,133.53
False,1542966660034,133.66
False,1542966661087,133.74
False,1542966662286,133.77
False,1542966663086,133.83
False,1542966664091,133.85
False,1542966665111,133.89
False,1542966666142,133.92
False,1542966667172,133.99
False,1542966668373,134.03
False,1542966669487,134.05
False,1542966670220,134.08
False,1542966671240,134.14
False,1542966672251,134.19
False,1542966673287,134.2
False,1542966674490,134.29
False,1542966675301,134.33
False,1542966675887,134.33
False,1542966676973,134.33
False,1542966678486,134.44
False,1542966679375,134.46
False,1542966680086,134.5
False,1542966680903,134.5
False,1542966681886,134.53
False,1542966683087,134.61
False,1542966684172,134.67
False,1542966684987,134.67
False,1542966685887,134.71
False,1542966686887,134.7
False,1542966687972,134.76
False,1542966689179,134.9
False,1542966690290,134.94
False,1542966690888,134.94
False,1542966691887,135.01
False,1542966692887,135.04
False,1542966694087,135.12
False,1542966695173,135.18
False,1542966695973,135.18
False,1542966696887,135.21
False,1542966697886,135.24
False,1542966698981,135.28
False,1542966700180,135.37
False,1542966701288,135.44
False,1542966701887,135.44
False,1542966702887,135.47
False,1542966703887,135.53
False,1542966705087,135.64
False,1542966706172,135.67
False,1542966706970,135.67
False,1542966707943,135.66
False,1542966708951,135.66
False,1542966710001,135.73
False,1542966711174,135.81
False,1542966712287,135.84
False,1542966713087,135.84
False,1542966714088,135.91
False,1542966715102,135.95
False,1542966716143,135.96
False,1542966717183,136.03
False,1542966718151,136.08
False,1542966718888,136.08
False,1542966719887,136.18
False,1542966720975,136.21
False,1542966722302,136.29
False,1542966723346,136.34
False,1542966723888,136.34
False,1542966724888,136.38
False,1542966725904,136.42
False,1542966727087,136.52
False,1542966728451,136.55
False,1542966729487,136.56
False,1542966730173,136.57
False,1542966730887,136.57
False,1542966731973,136.62
False,1542966733173,136.72
False,1542966734288,136.77
False,1542966734888,136.77
False,1542966735887,136.77
False,1542966736887,136.84
False,1542966738087,136.98
False,1542966739287,137.03
False,1542966740376,137.03
False,1542966740974,137.03
False,1542966741887,137.03
False,1542966742974,137.15
False,1542966744171,137.22
False,1542966745288,137.27
False,1542966745888,137.27
False,1542966746887,137.33
False,1542966747887,137.34
False,1542966749088,137.4
False,1542966750287,137.42
False,1542966751378,137.47
False,1542966752015,137.47
False,1542966752973,137.56
False,1542966754003,137.58
False,1542966755175,137.71
False,1542966756289,137.75
False,1542966757088,137.79
False,1542966758088,137.8
False,1542966759102,137.87
False,1542966760143,137.92
False,1542966761288,137.95
False,1542966762489,138.04
False,1542966763212,138.05
False,1542966763974,138.05
False,1542966764975,138.07
False,1542966766302,138.22
False,1542966767345,138.26
False,1542966768088,138.28
False,1542966768974,138.28
False,1542966769974,138.3
False,1542966771089,138.41
False,1542966772489,138.44
False,1542966773504,138.49
False,1542966774174,138.55
False,1542966774975,138.55
False,1542966775973,138.61
False,1542966777172,138.72
False,1542966778288,138.73
False,1542966779088,138.84
False,1542966779974,138.84
False,1542966780983,138.88
False,1542966782089,139.01
False,1542966783290,139.04
False,1542966784378,139.06
False,1542966784975,139.06
False,1542966785979,139.11
False,1542966786976,139.12
False,1542966788176,139.2
False,1542966789289,139.21
False,1542966790089,139.28
False,1542966790968,139.28
False,1542966791971,139.31
False,1542966793089,139.47
False,1542966794289,139.49
False,1542966795375,139.51
False,1542966795982,139.51
False,1542966796993,139.53
False,1542966798013,139.6
False,1542966799175,139.65
False,1542966800290,139.68
False,1542966801089,139.8
False,1542966802093,139.81
False,1542966803104,139.89
False,1542966804145,139.94
False,1542966805290,140.0
False,1542966806489,140.06
False,1542966807214,140.15
False,1542966808225,140.2
False,1542966808973,140.2
False,1542966810303,140.26
False,1542966811373,140.31
False,1542966812573,140.35
False,1542966813394,140.4
False,1542966814413,140.43
False,1542966815433,140.5
False,1542966816453,140.49
False,1542966817489,140.53
False,1542966818089,140.53
False,1542966819088,140.61
False,1542966819981,140.62
False,1542966821196,140.69
False,1542966822553,140.75
False,1542966823173,140.8
False,1542966824089,140.8
False,1542966825089,140.89
False,1542966826089,140.93
False,1542966827289,140.93
False,1542966828089,140.93
False,1542966829089,141.06
False,1542966830088,141.1
False,1542966831088,141.15
False,1542966832176,141.25
False,1542966833374,141.26
False,1542966834175,141.31
False,1542966835089,141.31
False,1542966836089,141.33
False,1542966837089,141.39
False,1542966838289,141.4
False,1542966839088,141.4
False,1542966840088,141.44
False,1542966841088,141.46
False,1542966842089,141.57
False,1542966843182,141.63
False,1542966844377,141.66
False,1542966845174,141.71
False,1542966846089,141.71
False,1542966847089,141.81
False,1542966848102,141.83
False,1542966849288,141.82
False,1542966850145,141.85
False,1542966851163,141.89
False,1542966852202,141.99
False,1542966853237,142.01
False,1542966854243,142.06
False,1542966855377,142.05
False,1542966856289,142.14
False,1542966857303,142.1
False,1542966858345,142.16
False,1542966859345,142.21
False,1542966860363,142.23
False,1542966861489,142.26
False,1542966862689,142.32
False,1542966863443,142.32
False,1542966864489,142.31
False,1542966865490,142.35
False,1542966866504,142.41
False,1542966867573,142.43
False,1542966868173,142.46
False,1542966869089,142.46
False,1542966870089,142.53
False,1542966871289,142.61
False,1542966872633,142.7
False,1542966873290,142.75
False,1542966874089,142.75
False,1542966875090,142.84
False,1542966876172,142.96
False,1542966877373,143.0
False,1542966878181,143.04
False,1542966879090,143.04
False,1542966880089,143.13
False,1542966881089,143.17
False,1542966882289,143.28
False,1542966883489,143.32
False,1542966884290,143.32
False,1542966885090,143.32
False,1542966886090,143.35
False,1542966887175,143.41
False,1542966888378,143.45
False,1542966889596,143.52
False,1542966890374,143.56
False,1542966891289,143.59
False,1542966892290,143.64
False,1542966893290,143.67
False,1542966894490,143.76
False,1542966895290,143.78
False,1542966896290,143.79
False,1542966897290,143.84
False,1542966898290,143.87
False,1542966899375,143.95
False,1542966900573,144.03
False,1542966901375,144.08
False,1542966902289,144.15
False,1542966903290,144.13
False,1542966904294,144.15
False,1542966905490,144.23
False,1542966906690,144.3
False,1542966907490,144.37
False,1542966908373,144.44
False,1542966909393,144.5
False,1542966910414,144.57
False,1542966911581,144.61
False,1542966912776,144.69
False,1542966913490,144.74
False,1542966914490,144.75
False,1542966915504,144.76
False,1542966916545,144.85
False,1542966917690,144.94
False,1542966918890,144.97
False,1542966919603,145.02
False,1542966920614,145.11
False,1542966921380,145.21
False,1542966922704,145.31
False,1542966923773,145.35
False,1542966924371,145.39
False,1542966925290,145.39
False,1542966926290,145.4
False,1542966927490,145.43
False,1542966928823,145.45
False,1542966929490,145.45
False,1542966930291,145.51
False,1542966931291,145.48
False,1542966932372,145.52
False,1542966933582,145.52
False,1542966934372,145.58
False,1542966935290,145.57
False,1542966936290,145.59
False,1542966937290,145.61
False,1542966938490,145.67
False,1542966939692,145.7
False,1542966940492,145.73
False,1542966941091,145.73
False,1542966942292,145.78
False,1542966943374,145.78
False,1542966944596,145.85
False,1542966945371,145.9
False,1542966946292,146.01
False,1542966947291,146.03
False,1542966948292,146.09
False,1542966949491,146.16
False,1542966950691,146.16
False,1542966951491,146.19
False,1542966952292,146.21
False,1542966953373,146.23
False,1542966954619,146.27
False,1542966955582,146.29
False,1542966956374,146.29
False,1542966957407,146.29
False,1542966958427,146.32
False,1542966959448,146.36
False,1542966960747,146.37
False,1542966961692,146.41
False,1542966962508,146.47
False,1542966963548,146.46
False,1542966964548,146.45
False,1542966965557,146.49
False,1542966966598,146.54
False,1542966967616,146.57
False,1542966968371,146.61
False,1542966969371,146.66
False,1542966970372,146.63
False,1542966971492,146.66
False,1542966972816,146.7
False,1542966973493,146.72
False,1542966974371,146.74
False,1542966975371,146.77
False,1542966976374,146.8
False,1542966977572,146.8
False,1542966978371,146.83
False,1542966979368,146.88
False,1542966980379,146.92
False,1542966981373,146.95
False,1542966982493,146.99
False,1542966983693,147.03
False,1542966984492,147.04
False,1542966985371,147.07
False,1542966986370,147.1
False,1542966987372,147.13
False,1542966988569,147.1
False,1542966989372,147.17
False,1542966990372,147.18
False,1542966991369,147.2
False,1542966992370,147.24
False,1542966993493,147.26
False,1542966994693,147.31
False,1542966995909,147.33
False,1542966996692,147.37
False,1542966997492,147.38
False,1542966998492,147.39
False,1542966999572,147.44
False,1542967000773,147.46
False,1542967001574,147.5
False,1542967002493,147.54
False,1542967003493,147.57
False,1542967004493,147.61
False,1542967005694,147.6
False,1542967006894,147.65
False,1542967007694,147.71
False,1542967008557,147.79
False,1542967009607,147.82
False,1542967010629,147.88
False,1542967011775,147.93
False,1542967012693,148.0
False,1542967013693,148.01
False,1542967014708,148.0
False,1542967015749,148.01
False,1542967016749,148.08
False,1542967017894,148.12
False,1542967018818,148.13
False,1542967019838,148.14
False,1542967020859,148.17
False,1542967021894,148.21
False,1542967022897,148.26
False,1542967023977,148.31
False,1542967024572,148.33
False,1542967025571,148.37
False,1542967026570,148.41
False,1542967027694,148.53
False,1542967029038,148.55
False,1542967029694,148.6
False,1542967030571,148.66
False,1542967031571,148.77
False,1542967032579,148.77
False,1542967033771,148.82
False,1542967034580,148.87
False,1542967035570,148.87
False,1542967036570,148.9
False,1542967037577,148.91
False,1542967038693,149.02
False,1542967039894,149.06
False,1542967040694,149.08
False,1542967041571,149.14
False,1542967042571,149.13
False,1542967043570,149.14
False,1542967044771,149.16
False,1542967045573,149.25
False,1542967046569,149.23
False,1542967047579,149.25
False,1542967048570,149.27
False,1542967049693,149.31
False,1542967050894,149.36
False,1542967051693,149.39
False,1542967052570,149.4
False,1542967053578,149.47
False,1542967054572,149.5
False,1542967055772,149.59
False,1542967056618,149.65
False,1542967057639,149.69
False,1542967058658,149.74
False,1542967059694,149.77
False,1542967060698,149.82
False,1542967061894,149.86
False,1542967063094,149.88
False,1542967063759,149.9
False,1542967064809,149.98
False,1542967065571,150.02
False,1542967066895,150.03
False,1542967067972,150.08
False,1542967069170,150.17
False,1542967069951,150.17
False,1542967070998,150.2
False,1542967072019,150.22
False,1542967073038,150.26
False,1542967074095,150.31
False,1542967074694,150.34
False,1542967075694,150.4
False,1542967076694,150.43
False,1542967077770,150.45
False,1542967079151,150.46
False,1542967079770,150.46
False,1542967080695,150.55
False,1542967081694,150.55
False,1542967082693,150.54
False,1542967083893,150.62
False,1542967084694,150.64
False,1542967085693,150.69
False,1542967086694,150.66
False,1542967087694,150.72
False,1542967088771,150.79
False,1542967089971,150.81
False,1542967090770,150.85
False,1542967091693,150.83
False,1542967092693,150.92
False,1542967093693,150.95
False,1542967094894,150.97
False,1542967095694,150.98
False,1542967096694,151.03
False,1542967097694,151.09
False,1542967098694,151.11
False,1542967099770,151.1
False,1542967100970,151.17
False,1542967101771,151.2
False,1542967102693,151.28
False,1542967103694,151.3
False,1542967104698,151.28
False,1542967105894,151.34
False,1542967107094,151.35
False,1542967107894,151.4
False,1542967108798,151.41
False,1542967109819,151.44
False,1542967110838,151.45
False,1542967111971,151.47
False,1542967113175,151.5
False,1542967113897,151.5
False,1542967114917,151.56
False,1542967115693,151.58
False,1542967117029,151.58
False,1542967118094,151.6
False,1542967119294,151.67
False,1542967120094,151.67
False,1542967121098,151.71
False,1542967122108,151.79
False,1542967123149,151.8
False,1542967123769,151.8
False,1542967124694,151.88
False,1542967125694,151.88
False,1542967126694,151.9
False,1542967127894,151.91
False,1542967129259,152.01
False,1542967129895,152.01
False,1542967130770,152.08
False,1542967131694,152.11
False,1542967132769,152.12
False,1542967133968,152.16
False,1542967134768,152.2
False,1542967135768,152.24
False,1542967136768,152.29
False,1542967137767,152.3
False,1542967138895,152.37
False,1542967140095,152.37
